,name,width,height,class,xmin,ymin,xmax,ymax
17903,yJTz0cRWnVvRXkHO9WfHrw_809_aug,[3264],[2448],['road-closed'],[2344.8184],[1968.4501],[2406.6956],[2028.5079]
17904,yKf46d3hkdz0fGmOFKlRQA_2850_aug,[2560],[1920],['no-entry'],[2315.7393],[841.7584],[2407.4675],[945.79193]
17905,yKf46d3hkdz0fGmOFKlRQA_4291_aug,[2560],[1920],['no-entry'],[499.90564],[1040.502],[596.48047],[1162.053]
17906,yL_odBLSxZrNjaVIL3N27A_3409_aug,[4032],[3024],['no-stopping-no-parking'],[2440.1191],[2163.1594],[2501.8774],[2232.3477]
17907,yL_odBLSxZrNjaVIL3N27A_5132_aug,[4032],[3024],['no-stopping-no-parking'],[2589.718],[2155.5671],[2641.8875],[2202.101]
17908,yLdmG5v7A0WCjsGo1pHPjw_2311_aug,[4160],[3120],['no-right-left-or-u-turn'],[1356.6315],[1999.2758],[1453.7526],[2101.7495]
17909,yLdmG5v7A0WCjsGo1pHPjw_3478_aug,[4160],[3120],['no-right-left-or-u-turn'],[603.78314],[1058.7234],[709.00037],[1158.3376]
17910,yLdmG5v7A0WCjsGo1pHPjw_4645_aug,[4160],[3120],['no-right-left-or-u-turn'],[1191.8777],[1681.7493],[1292.5093],[1790.7477]
17911,yMgXm224jpQ9qgST89OQkw_1272_aug,[2560],[1920],['other'],[1461.3185],[763.98627],[1496.5996],[797.999]
17912,yMgXm224jpQ9qgST89OQkw_2570_aug,[2560],[1920],['other'],[1638.3333],[895.38495],[1688.1031],[945.8135]
17913,yMgXm224jpQ9qgST89OQkw_3868_aug,[2560],[1920],['other'],[1098.2755],[1103.8099],[1137.0371],[1142.7266]
17914,yO4_L4mWsPSsNAfTC6RHfQ_184_aug,[3840],[2160],['no-entry'],[1287.016],[733.4535],[1346.4178],[794.76697]
17915,yO4_L4mWsPSsNAfTC6RHfQ_3066_aug,[3840],[2160],['no-entry'],[243.51476],[855.0487],[297.3011],[905.7746]
17916,yOK2Jrnhv03SMNfFp-vWWw_2573_aug,[4160],[2340],['other'],[2912.387],[693.72626],[2952.9382],[735.002]
17917,yOK2Jrnhv03SMNfFp-vWWw_3871_aug,[4160],[2340],['other'],[2987.8591],[1450.5164],[3021.6638],[1477.8573]
17918,yOXbNO0uRLm_WNUT_1waUA_3410_aug,[4032],[3024],['no-stopping-no-parking'],[2536.2446],[1650.9767],[2588.511],[1696.9052]
17919,yOXbNO0uRLm_WNUT_1waUA_5133_aug,[4032],[3024],['no-stopping-no-parking'],[1761.9247],[1094.5701],[1823.5447],[1141.7169]
17920,yQEf4xgRIPRl2PNcrTDDxQ_1315_aug,[3264],[2448],['no-right-left-or-u-turn'],[621.6311],[1487.8964],[645.5114],[1517.1125]
17921,yQEf4xgRIPRl2PNcrTDDxQ_148_aug,[3264],[2448],['no-right-left-or-u-turn'],[532.4358],[1627.7744],[561.14026],[1656.0463]
17922,yQEf4xgRIPRl2PNcrTDDxQ_3649_aug,[3264],[2448],['no-right-left-or-u-turn'],[2382.4407],[2185.7625],[2404.2212],[2216.1453]
17923,yQvYSCfYibpDj3wf5A_A0A_1688_aug,[3264],[2448],['no-stopping-no-parking'],[2015.6975],[1383.7126],[2074.5574],[1443.8861]
17924,yQvYSCfYibpDj3wf5A_A0A_3411_aug,[3264],[2448],['no-stopping-no-parking'],[845.37866],[1576.8241],[882.75104],[1632.2183]
17925,yQvYSCfYibpDj3wf5A_A0A_5134_aug,[3264],[2448],['no-stopping-no-parking'],[1732.8328],[875.0585],[1782.1082],[929.14197]
17926,yTvF4s6din4skTL_FPmAGQ_1280_aug,[3264],[2448],['other'],[-29.99269],[1897.8666],[-8.274784],[1930.7336]
17927,yTvF4s6din4skTL_FPmAGQ_1417_aug,[3264],[2448],['no-entry'],[2833.9998],[2039.2572],[2850.9473],[2075.4583]
17928,yTvF4s6din4skTL_FPmAGQ_2578_aug,[3264],[2448],['other'],[3726.4136],[2231.617],[3751.0176],[2270.4333]
17929,yTvF4s6din4skTL_FPmAGQ_2858_aug,[3264],[2448],['no-entry'],[1576.3374],[1826.3525],[1585.4064],[1863.3096]
17930,yTvF4s6din4skTL_FPmAGQ_3876_aug,[3264],[2448],['other'],[3768.0413],[1434.8628],[3792.7058],[1461.9037]
17931,yTvF4s6din4skTL_FPmAGQ_4299_aug,[3264],[2448],['no-entry'],[530.3789],[2108.9214],[538.5854],[2139.585]
17932,yUAWaKD_6yzMgZMVGRCtCQ_1418_aug,[3264],[2448],['no-entry'],[1707.4901],[815.42926],[1876.6521],[961.3419]
17933,yUAWaKD_6yzMgZMVGRCtCQ_1419_aug,[3264],[2448],['no-entry'],[1827.5732],[1045.5208],[1893.0592],[1166.8384]
17934,yUAWaKD_6yzMgZMVGRCtCQ_2859_aug,[3264],[2448],['no-entry'],[1013.2734],[1156.03],[1163.0593],[1319.6157]
17935,yUAWaKD_6yzMgZMVGRCtCQ_2860_aug,[3264],[2448],['no-entry'],[1309.7756],[1300.3837],[1381.1707],[1436.1365]
17936,yUAWaKD_6yzMgZMVGRCtCQ_4300_aug,[3264],[2448],['no-entry'],[1657.0599],[567.1259],[1849.684],[769.0032]
17937,yUAWaKD_6yzMgZMVGRCtCQ_4301_aug,[3264],[2448],['no-entry'],[788.2956],[674.09546],[862.8246],[796.05176]
17938,yUAWaKD_6yzMgZMVGRCtCQ_5142_aug,[3264],[2448],['no-stopping-no-parking'],[1947.3643],[862.0624],[1968.5118],[881.06354]
17939,yUNU8mSGjf_wi-0S14duyA_1281_aug,[2592],[1944],['other'],[698.7087],[918.09045],[749.98224],[974.8008]
17940,yUNU8mSGjf_wi-0S14duyA_2579_aug,[2592],[1944],['other'],[942.6203],[936.3866],[994.1355],[977.6715]
17941,yUNU8mSGjf_wi-0S14duyA_3877_aug,[2592],[1944],['other'],[1224.5511],[1123.4286],[1279.6512],[1166.5277]
17942,yUY6dyWBR7FUmdUIzobk6Q_1411_aug,[3264],[2448],['no-entry'],[1815.2549],[1122.4531],[1854.2762],[1171.1831]
17943,yUY6dyWBR7FUmdUIzobk6Q_2852_aug,[3264],[2448],['no-entry'],[619.8754],[1597.6414],[656.6134],[1641.5679]
17944,yUY6dyWBR7FUmdUIzobk6Q_4293_aug,[3264],[2448],['no-entry'],[1436.0045],[677.53613],[1478.567],[732.1208]
17945,yVslNP-1uBWvVmRHEaY_GA_103_aug,[1280],[720],['other'],[376.22223],[373.92392],[392.6257],[389.09225]
17946,yVslNP-1uBWvVmRHEaY_GA_1401_aug,[1280],[720],['other'],[746.50635],[356.46136],[763.5734],[371.20615]
17947,yVslNP-1uBWvVmRHEaY_GA_2699_aug,[1280],[720],['other'],[908.22675],[348.7333],[921.39514],[364.41736]
17948,yVz0zokWNMuO8JU5ti1kxg_1042_aug,[3264],[2448],['road-closed'],[1905.2455],[897.0124],[1967.8872],[959.6858]
17949,yVz0zokWNMuO8JU5ti1kxg_1246_aug,[3264],[2448],['road-closed'],[977.2988],[1294.2896],[1023.1947],[1351.0571]
17950,yVz0zokWNMuO8JU5ti1kxg_1450_aug,[3264],[2448],['road-closed'],[1975.5239],[1053.2747],[2033.8967],[1116.6068]
17951,yVz0zokWNMuO8JU5ti1kxg_1654_aug,[3264],[2448],['road-closed'],[980.34875],[1251.2302],[1036.1191],[1318.9583]
17952,yVz0zokWNMuO8JU5ti1kxg_1858_aug,[3264],[2448],['road-closed'],[1139.419],[1139.9604],[1194.5197],[1191.5972]
17953,yVz0zokWNMuO8JU5ti1kxg_2266_aug,[3264],[2448],['road-closed'],[2033.3597],[1055.1261],[2093.797],[1108.7284]
17954,yVz0zokWNMuO8JU5ti1kxg_226_aug,[3264],[2448],['road-closed'],[1570.9128],[918.4268],[1625.2324],[969.6074]
17955,yVz0zokWNMuO8JU5ti1kxg_22_aug,[3264],[2448],['road-closed'],[1832.4048],[931.2375],[1903.779],[997.2022]
17956,yVz0zokWNMuO8JU5ti1kxg_2470_aug,[3264],[2448],['road-closed'],[1700.1605],[1447.4858],[1750.4336],[1493.8258]
17957,yVz0zokWNMuO8JU5ti1kxg_2674_aug,[3264],[2448],['road-closed'],[981.20514],[1506.4198],[1040.9156],[1559.3188]
17958,yVz0zokWNMuO8JU5ti1kxg_2878_aug,[3264],[2448],['road-closed'],[1510.5167],[995.31335],[1564.1338],[1050.0128]
17959,yVz0zokWNMuO8JU5ti1kxg_3082_aug,[3264],[2448],['road-closed'],[1313.2709],[897.5412],[1381.9523],[968.9369]
17960,yVz0zokWNMuO8JU5ti1kxg_3286_aug,[3264],[2448],['road-closed'],[1660.794],[964.9566],[1731.6528],[1020.8166]
17961,yVz0zokWNMuO8JU5ti1kxg_3490_aug,[3264],[2448],['road-closed'],[1113.037],[1508.331],[1165.3942],[1563.6088]
17962,yVz0zokWNMuO8JU5ti1kxg_3694_aug,[3264],[2448],['road-closed'],[1889.8542],[1260.005],[1945.0026],[1325.4548]
17963,yVz0zokWNMuO8JU5ti1kxg_430_aug,[3264],[2448],['road-closed'],[840.1473],[953.73004],[895.893],[1013.8373]
17964,yVz0zokWNMuO8JU5ti1kxg_634_aug,[3264],[2448],['road-closed'],[1603.5283],[1152.2999],[1656.8434],[1211.008]
17965,yVz0zokWNMuO8JU5ti1kxg_838_aug,[3264],[2448],['road-closed'],[1311.4601],[1335.7554],[1379.5889],[1396.9667]
17966,yWQOfWw3-cog1JSGOUlJqw_1276_aug,[1920],[1080],['other'],[670.8865],[628.1708],[710.94464],[660.3165]
17967,yWQOfWw3-cog1JSGOUlJqw_2574_aug,[1920],[1080],['other'],[800.24445],[542.5432],[837.49866],[579.1394]
17968,yWQOfWw3-cog1JSGOUlJqw_3872_aug,[1920],[1080],['other'],[988.6705],[484.424],[1020.2339],[525.07263]
17969,yWpPEWLwOXXxLKjwyxr5-A_1412_aug,[4000],[3000],['no-entry'],[3570.3176],[1866.2339],[3708.0486],[2032.5582]
17970,yWpPEWLwOXXxLKjwyxr5-A_2853_aug,[4000],[3000],['no-entry'],[4043.8367],[1818.4053],[4213.545],[1955.989]
17971,yWpPEWLwOXXxLKjwyxr5-A_4294_aug,[4000],[3000],['no-entry'],[1050.6012],[1743.9908],[1202.3843],[1894.9408]
17972,yX6A1_zFRsk3BJ1DULHaFw_1014_aug,[2048],[1536],['road-closed'],[1167.4905],[495.7412],[1204.1737],[536.48474]
17973,yX6A1_zFRsk3BJ1DULHaFw_1218_aug,[2048],[1536],['road-closed'],[1083.2369],[1058.7233],[1120.1101],[1102.0347]
17974,yX6A1_zFRsk3BJ1DULHaFw_1422_aug,[2048],[1536],['road-closed'],[1421.247],[810.761],[1457.6033],[847.1236]
17975,yX6A1_zFRsk3BJ1DULHaFw_1626_aug,[2048],[1536],['road-closed'],[1377.9976],[680.21136],[1414.2836],[722.0876]
17976,yX6A1_zFRsk3BJ1DULHaFw_1830_aug,[2048],[1536],['road-closed'],[890.5652],[868.8075],[933.3407],[908.96967]
17977,yX6A1_zFRsk3BJ1DULHaFw_198_aug,[2048],[1536],['road-closed'],[946.10645],[966.30475],[986.78674],[1010.85486]
17978,yX6A1_zFRsk3BJ1DULHaFw_2034_aug,[2048],[1536],['road-closed'],[1086.2018],[429.22726],[1130.1533],[478.8649]
17979,yX6A1_zFRsk3BJ1DULHaFw_2238_aug,[2048],[1536],['road-closed'],[953.96234],[886.6614],[989.48895],[936.79346]
17980,yX6A1_zFRsk3BJ1DULHaFw_2442_aug,[2048],[1536],['road-closed'],[900.23785],[714.5004],[931.41797],[746.0131]
17981,yX6A1_zFRsk3BJ1DULHaFw_2646_aug,[2048],[1536],['road-closed'],[863.30347],[742.58386],[907.8204],[790.15936]
17982,yX6A1_zFRsk3BJ1DULHaFw_2850_aug,[2048],[1536],['road-closed'],[1583.4247],[768.8477],[1619.8627],[803.3142]
17983,yX6A1_zFRsk3BJ1DULHaFw_3054_aug,[2048],[1536],['road-closed'],[435.09683],[500.4681],[473.00134],[547.82214]
17984,yX6A1_zFRsk3BJ1DULHaFw_3258_aug,[2048],[1536],['road-closed'],[974.52106],[1083.3221],[1017.3132],[1130.7976]
17985,yX6A1_zFRsk3BJ1DULHaFw_3462_aug,[2048],[1536],['road-closed'],[1472.4104],[632.72626],[1519.1501],[679.77155]
17986,yX6A1_zFRsk3BJ1DULHaFw_3666_aug,[2048],[1536],['road-closed'],[1254.2084],[1012.50256],[1291.7461],[1055.9102]
17987,yX6A1_zFRsk3BJ1DULHaFw_3870_aug,[2048],[1536],['road-closed'],[999.61285],[957.08563],[1037.5264],[999.8526]
17988,yX6A1_zFRsk3BJ1DULHaFw_402_aug,[2048],[1536],['road-closed'],[449.3994],[1100.0614],[500.16318],[1155.6724]
17989,yX6A1_zFRsk3BJ1DULHaFw_606_aug,[2048],[1536],['road-closed'],[1195.0681],[899.01855],[1238.0541],[944.32367]
17990,yX6A1_zFRsk3BJ1DULHaFw_810_aug,[2048],[1536],['road-closed'],[1015.4731],[1062.3745],[1061.5852],[1099.5327]
17991,yXQVbm7IZoOVu2vf4-i7qA_1691_aug,[4208],[3120],['no-stopping-no-parking'],[1207.9987],[2074.2524],[1299.7495],[2161.1287]
17992,yXQVbm7IZoOVu2vf4-i7qA_3414_aug,[4208],[3120],['no-stopping-no-parking'],[1471.2074],[1852.0463],[1584.7491],[1963.5713]
17993,yXQVbm7IZoOVu2vf4-i7qA_5137_aug,[4208],[3120],['no-stopping-no-parking'],[2188.48],[1814.7179],[2306.2944],[1936.3707]
17994,yXRiBfBBlzocGzSlrBcBJQ_1692_aug,[3264],[2448],['no-stopping-no-parking'],[-61.840176],[867.5766],[3.0751166],[928.77985]
17995,yXmEqRTIZa4-RBgVzm-0HQ_2314_aug,[3264],[1836],['no-right-left-or-u-turn'],[1387.3317],[1208.0327],[1415.9896],[1242.9629]
17996,yXmEqRTIZa4-RBgVzm-0HQ_4648_aug,[3264],[1836],['no-right-left-or-u-turn'],[2146.8162],[1349.9384],[2182.166],[1389.033]
17997,yXsSl4IGrhN8VGUAtrHo4Q_1262_aug,[3264],[2448],['no-right-left-or-u-turn'],[1275.3568],[1496.3774],[1300.5845],[1523.783]
17998,yXsSl4IGrhN8VGUAtrHo4Q_2429_aug,[3264],[2448],['no-right-left-or-u-turn'],[2092.386],[1613.7113],[2116.532],[1640.3317]
17999,yXsSl4IGrhN8VGUAtrHo4Q_95_aug,[3264],[2448],['no-right-left-or-u-turn'],[2177.2212],[1943.7708],[2201.624],[1972.035]
18000,yXysf_hxdNsUUKDtcpkSDg_1925_aug,[4032],[3024],['no-stopping-no-parking'],[1469.9708],[991.674],[1649.8616],[1197.9675]
18001,yXysf_hxdNsUUKDtcpkSDg_3648_aug,[4032],[3024],['no-stopping-no-parking'],[2442.3774],[1580.8127],[2619.7197],[1741.4366]
18002,yZGQLMjmUXDth-otpw0GTg_1424_aug,[3264],[2448],['no-entry'],[685.6319],[1895.0653],[755.8147],[1977.7198]
18003,yZGQLMjmUXDth-otpw0GTg_2865_aug,[3264],[2448],['no-entry'],[1252.6995],[1690.3857],[1311.6659],[1751.1418]
18004,yZGQLMjmUXDth-otpw0GTg_4306_aug,[3264],[2448],['no-entry'],[2940.0923],[1259.5145],[3008.5542],[1322.7313]
18005,yZjVoLdTDxjwfWKs2uJr5Q_1697_aug,[3984],[2988],['no-stopping-no-parking'],[2252.4082],[1264.5621],[2293.5776],[1304.37]
18006,yZjVoLdTDxjwfWKs2uJr5Q_1698_aug,[3984],[2988],['no-stopping-no-parking'],[-26.458315],[1040.4076],[1.9227519],[1076.844]
18007,yZjVoLdTDxjwfWKs2uJr5Q_5143_aug,[3984],[2988],['no-stopping-no-parking'],[1964.233],[778.88934],[1996.0743],[816.93097]
18008,yZjVoLdTDxjwfWKs2uJr5Q_5144_aug,[3984],[2988],['no-stopping-no-parking'],[-584.8932],[2363.4194],[-548.9774],[2395.248]
18009,yZzkIizrO7S-zZrDcCdlCA_104_aug,[4032],[3024],['other'],[947.82104],[2238.9614],[1014.9287],[2300.7273]
18010,yZzkIizrO7S-zZrDcCdlCA_134_aug,[4032],[3024],['no-stopping-no-parking'],[1113.9248],[1304.0587],[1139.5603],[1331.6802]
18011,yZzkIizrO7S-zZrDcCdlCA_1402_aug,[4032],[3024],['other'],[2199.143],[2230.9253],[2265.22],[2297.9138]
18012,yZzkIizrO7S-zZrDcCdlCA_2700_aug,[4032],[3024],['other'],[2489.6174],[1371.5479],[2544.5479],[1438.4337]
18013,yZzkIizrO7S-zZrDcCdlCA_3580_aug,[4032],[3024],['no-stopping-no-parking'],[1718.8796],[2177.5017],[1750.9939],[2204.3625]
18014,yaGnGVhpOAwcmjHxZ-AHNQ_3402_aug,[3984],[2988],['no-stopping-no-parking'],[2817.1277],[979.8749],[2850.9626],[1029.0865]
18015,yaGnGVhpOAwcmjHxZ-AHNQ_5125_aug,[3984],[2988],['no-stopping-no-parking'],[2985.4126],[1374.0083],[3014.026],[1429.8438]
18016,yanTofA3G7YxBmt_iUwUaA_3403_aug,[2592],[1552],['no-stopping-no-parking'],[449.24588],[941.1653],[526.7202],[1037.3689]
18017,yanTofA3G7YxBmt_iUwUaA_5126_aug,[2592],[1552],['no-stopping-no-parking'],[564.60406],[560.188],[650.9936],[669.51276]
18018,yaoZ44FKqVsIOCu34cJPCQ_2565_aug,[4032],[3024],['other'],[2373.3616],[1648.9542],[2502.9175],[1748.7888]
18019,yaoZ44FKqVsIOCu34cJPCQ_3863_aug,[4032],[3024],['other'],[2643.7852],[1536.5973],[2755.6028],[1667.241]
18020,ycoW1VgQcgMzRfAes5_xkw_1404_aug,[4128],[3096],['no-entry'],[2404.732],[1985.5071],[2438.8274],[2030.236]
18021,ycoW1VgQcgMzRfAes5_xkw_2845_aug,[4128],[3096],['no-entry'],[1675.2855],[2284.226],[1708.2892],[2323.617]
18022,ycoW1VgQcgMzRfAes5_xkw_4286_aug,[4128],[3096],['no-entry'],[1626.8265],[2182.218],[1656.3491],[2223.4783]
18023,yeBQvi_XNhdUB-0nJ7eGwg_1474_aug,[5312],[2988],['other'],[2440.9722],[884.2897],[2492.8079],[921.7229]
18024,yeBQvi_XNhdUB-0nJ7eGwg_176_aug,[5312],[2988],['other'],[2173.1404],[1941.3124],[2218.2295],[1994.7031]
18025,yeBQvi_XNhdUB-0nJ7eGwg_1938_aug,[5312],[2988],['no-stopping-no-parking'],[2861.2195],[1246.2438],[2910.7007],[1293.9454]
18026,yeBQvi_XNhdUB-0nJ7eGwg_2772_aug,[5312],[2988],['other'],[4110.3223],[1794.9697],[4159.4897],[1837.3372]
18027,yeBQvi_XNhdUB-0nJ7eGwg_3661_aug,[5312],[2988],['no-stopping-no-parking'],[1454.453],[1252.025],[1499.4232],[1295.3846]
18028,yfQVzuHjJwsttDA-B_O9Rw_3413_aug,[3264],[2176],['no-stopping-no-parking'],[383.3817],[1343.9319],[427.32764],[1401.1449]
18029,yfQVzuHjJwsttDA-B_O9Rw_5136_aug,[3264],[2176],['no-stopping-no-parking'],[279.656],[661.3047],[329.0767],[721.57153]
18030,yfqt2L5WgRBsy_tyD31tyA_2308_aug,[3920],[2204],['no-right-left-or-u-turn'],[3346.4011],[717.1797],[3391.7866],[756.7328]
18031,yfqt2L5WgRBsy_tyD31tyA_3475_aug,[3920],[2204],['no-right-left-or-u-turn'],[491.89725],[1637.5682],[543.0939],[1685.6696]
18032,yfqt2L5WgRBsy_tyD31tyA_4642_aug,[3920],[2204],['no-right-left-or-u-turn'],[3794.2178],[1580.9747],[3852.1736],[1642.4357]
18033,ygRvHG8JRVhfBFa5D4oSTQ_1277_aug,[4608],[2592],['other'],[787.2534],[2040.6644],[837.36],[2105.7603]
18034,ygRvHG8JRVhfBFa5D4oSTQ_1278_aug,[4608],[2592],['other'],[2116.6602],[1091.6215],[2179.4995],[1145.0001]
18035,ygRvHG8JRVhfBFa5D4oSTQ_2575_aug,[4608],[2592],['other'],[2375.795],[1729.7009],[2430.797],[1796.4075]
18036,ygRvHG8JRVhfBFa5D4oSTQ_2576_aug,[4608],[2592],['other'],[2020.2477],[1783.4156],[2076.6492],[1837.6512]
18037,ygRvHG8JRVhfBFa5D4oSTQ_3873_aug,[4608],[2592],['other'],[2296.1025],[2251.3374],[2350.0667],[2308.8804]
18038,ygRvHG8JRVhfBFa5D4oSTQ_3874_aug,[4608],[2592],['other'],[3064.9546],[1648.4762],[3123.0837],[1716.7981]
18039,yhb6ZGnxAvi3klYA6K-VCg_1143_aug,[3264],[2448],['no-right-left-or-u-turn'],[3090.1147],[1088.3489],[3133.3765],[1183.14]
18040,yhb6ZGnxAvi3klYA6K-VCg_1406_aug,[3264],[2448],['no-entry'],[47.8294],[920.0587],[116.5509],[977.1795]
18041,yhb6ZGnxAvi3klYA6K-VCg_2310_aug,[3264],[2448],['no-right-left-or-u-turn'],[941.92377],[1209.0206],[970.78815],[1288.0013]
18042,yhb6ZGnxAvi3klYA6K-VCg_2847_aug,[3264],[2448],['no-entry'],[2740.893],[1725.5286],[2806.902],[1786.4827]
18043,yhb6ZGnxAvi3klYA6K-VCg_3477_aug,[3264],[2448],['no-right-left-or-u-turn'],[2694.8672],[1565.3562],[2731.7837],[1645.7888]
18044,yhb6ZGnxAvi3klYA6K-VCg_4288_aug,[3264],[2448],['no-entry'],[2647.616],[666.4994],[2712.8643],[737.01587]
18045,yhb6ZGnxAvi3klYA6K-VCg_4644_aug,[3264],[2448],['no-right-left-or-u-turn'],[536.2773],[870.8253],[587.8017],[966.784]
18046,yj04W2l24f42dPB3XZbKEg_1279_aug,[1280],[720],['other'],[1094.7311],[238.19719],[1152.5615],[291.7304]
18047,yj04W2l24f42dPB3XZbKEg_2577_aug,[1280],[720],['other'],[936.2249],[141.84541],[981.46094],[199.67732]
18048,yj04W2l24f42dPB3XZbKEg_3875_aug,[1280],[720],['other'],[489.05463],[205.00717],[543.37573],[261.68683]
18049,yjbUCR3trUbGPKJQivP_RQ_1407_aug,[4032],[3024],['no-entry'],[1169.2451],[1866.0535],[1210.7191],[1906.0039]
18050,yjbUCR3trUbGPKJQivP_RQ_1408_aug,[4032],[3024],['no-entry'],[1481.6837],[1141.2025],[1535.1898],[1196.7394]
18051,yjbUCR3trUbGPKJQivP_RQ_2848_aug,[4032],[3024],['no-entry'],[147.25226],[1165.2883],[194.51741],[1206.0674]
18052,yjbUCR3trUbGPKJQivP_RQ_4289_aug,[4032],[3024],['no-entry'],[1128.8574],[866.325],[1170.2292],[913.9509]
18053,yjbUCR3trUbGPKJQivP_RQ_4290_aug,[4032],[3024],['no-entry'],[535.7188],[1934.705],[596.6133],[2002.9431]
18054,ykDVIKG_W2LhD8Q3g50dFw_1268_aug,[3264],[2448],['other'],[1867.7439],[1548.7258],[1890.0565],[1571.9877]
18055,ykDVIKG_W2LhD8Q3g50dFw_1683_aug,[3264],[2448],['no-stopping-no-parking'],[1076.6687],[1054.2815],[1100.3043],[1081.3168]
18056,ykDVIKG_W2LhD8Q3g50dFw_2566_aug,[3264],[2448],['other'],[2135.3733],[973.39667],[2162.5264],[995.94495]
18057,ykDVIKG_W2LhD8Q3g50dFw_3406_aug,[3264],[2448],['no-stopping-no-parking'],[1144.608],[955.4757],[1167.118],[975.5223]
18058,ykDVIKG_W2LhD8Q3g50dFw_3864_aug,[3264],[2448],['other'],[1586.6356],[1115.2462],[1616.415],[1137.7291]
18059,ykDVIKG_W2LhD8Q3g50dFw_5129_aug,[3264],[2448],['no-stopping-no-parking'],[1926.7152],[1308.9299],[1949.422],[1328.725]
18060,ykeXm0SLBQA3lNcJmY9PxQ_1269_aug,[5248],[2952],['other'],[3899.2231],[-308.82117],[4308.6987],[65.383156]
18061,ykeXm0SLBQA3lNcJmY9PxQ_2567_aug,[5248],[2952],['other'],[4869.7495],[547.25354],[5258.861],[871.364]
18062,ykeXm0SLBQA3lNcJmY9PxQ_3865_aug,[5248],[2952],['other'],[4368.9595],[-149.36388],[4727.8433],[193.71312]
18063,ylTCFe6M6SFtZ77sVgGuNQ_1271_aug,[4128],[3096],['other'],[562.2517],[949.77515],[678.32745],[1071.3472]
18064,ylTCFe6M6SFtZ77sVgGuNQ_1684_aug,[4128],[3096],['no-stopping-no-parking'],[2108.5884],[1087.0892],[2184.3623],[1162.1515]
18065,ylTCFe6M6SFtZ77sVgGuNQ_2569_aug,[4128],[3096],['other'],[3092.3643],[1002.0209],[3206.4683],[1104.3221]
18066,ylTCFe6M6SFtZ77sVgGuNQ_3407_aug,[4128],[3096],['no-stopping-no-parking'],[2361.0835],[2131.0574],[2427.8489],[2203.8984]
18067,ylTCFe6M6SFtZ77sVgGuNQ_3867_aug,[4128],[3096],['other'],[278.43008],[1666.4794],[385.16904],[1774.3744]
18068,ylTCFe6M6SFtZ77sVgGuNQ_5130_aug,[4128],[3096],['no-stopping-no-parking'],[1372.3156],[1159.1173],[1447.2825],[1232.125]
18069,ylsri5Xh-WonQiCzRuvioQ_1270_aug,[3264],[2448],['other'],[1184.6879],[1114.5442],[1226.9999],[1148.0767]
18070,ylsri5Xh-WonQiCzRuvioQ_3866_aug,[3264],[2448],['other'],[2297.627],[1693.0914],[2340.6853],[1725.7959]
18071,ylzeRyzCX0UADh78bZveAw_3408_aug,[3264],[1836],['no-stopping-no-parking'],[1493.1823],[1145.2177],[1521.5266],[1182.1838]
18072,ylzeRyzCX0UADh78bZveAw_5131_aug,[3264],[1836],['no-stopping-no-parking'],[764.5931],[966.9454],[793.2643],[1010.5475]
18073,ynicuSZd2hHRClTaq885xg_1273_aug,[3264],[2448],['other'],[-368.46594],[1128.0587],[-314.8039],[1170.4158]
18074,ynicuSZd2hHRClTaq885xg_1274_aug,[3264],[2448],['other'],[3396.1475],[1189.8969],[3434.6135],[1223.7732]
18075,ynicuSZd2hHRClTaq885xg_2571_aug,[3264],[2448],['other'],[-175.73302],[1441.3221],[-127.88427],[1489.8943]
18076,ynicuSZd2hHRClTaq885xg_3869_aug,[3264],[2448],['other'],[694.566],[1755.7075],[728.5214],[1798.4591]
18077,ynicuSZd2hHRClTaq885xg_3870_aug,[3264],[2448],['other'],[86.783226],[1426.4781],[128.7604],[1472.3008]
18078,yoYiHfr160w6BvWFS1A6aA_1413_aug,[3264],[2448],['no-entry'],[1962.3236],[1813.9828],[1986.1338],[1837.3573]
18079,yoYiHfr160w6BvWFS1A6aA_2854_aug,[3264],[2448],['no-entry'],[1327.291],[1600.7437],[1349.8541],[1623.946]
18080,yoYiHfr160w6BvWFS1A6aA_4295_aug,[3264],[2448],['no-entry'],[1558.4369],[1826.3134],[1580.3131],[1850.6698]
18081,ys2LwSbPhxC3PdnVAAP-NQ_1410_aug,[3264],[2448],['no-entry'],[876.2178],[1196.1692],[894.1267],[1232.1316]
18082,ys2LwSbPhxC3PdnVAAP-NQ_2312_aug,[3264],[2448],['no-right-left-or-u-turn'],[1525.6149],[1101.0688],[1571.1028],[1157.6188]
18083,ys2LwSbPhxC3PdnVAAP-NQ_2851_aug,[3264],[2448],['no-entry'],[678.8597],[1563.0784],[703.0193],[1601.7549]
18084,ys2LwSbPhxC3PdnVAAP-NQ_3479_aug,[3264],[2448],['no-right-left-or-u-turn'],[848.5546],[1521.7229],[896.3263],[1568.7681]
18085,ys2LwSbPhxC3PdnVAAP-NQ_4292_aug,[3264],[2448],['no-entry'],[698.16095],[1608.488],[725.84674],[1649.6495]
18086,ys2LwSbPhxC3PdnVAAP-NQ_4646_aug,[3264],[2448],['no-right-left-or-u-turn'],[1377.1921],[1185.1466],[1435.1727],[1235.8248]
18087,ysCtrIHLBIrvjIU0pz6cqw_1626_aug,[4128],[3096],['no-stopping-no-parking'],[1766.1055],[2608.593],[1798.1282],[2643.671]
